# Copyright 2017 United States Government as represented by the Administrator
# of the National Aeronautics and Space Administration. No copyright is claimed
# in the United States under Title 17, U.S. Code. All Other Rights Reserved.


# EVS cFE data tables
#   Use the Data | Import table(s) command to import the EVS
#   data table definitions into an existing project

_macros_
"OS_MAX_PATH_LEN","2"
"CFE_SB_CMD_HDR_SIZE","2"
"OS_MAX_API_NAME","2"
"CFE_ES_MAX_APPLICATIONS","2"
"CFE_SB_TLM_HDR_SIZE","2"
"CFE_EVS_MAX_MESSAGE_LENGTH","2"

_name_type_
"CFE_EVS_LogFileCmd_Payload_t","Structure"
_column_data_
"Data Type","Variable Name","Array Size","Bit Length","Description"
"char","LogFilename","##OS_MAX_PATH_LEN##","","Filename where log data is to be written"

_name_type_
"CFE_EVS_LogFileCmd_t","Structure"
_column_data_
"Data Type","Variable Name","Array Size","Bit Length","Description"
"uint8","CmdHeader","##CFE_SB_CMD_HDR_SIZE##","",""
"CFE_EVS_LogFileCmd_Payload_t","Payload","","",""

_name_type_
"CFE_EVS_AppDataCmd_Payload_t","Structure"
_column_data_
"Data Type","Variable Name","Array Size","Bit Length","Description"
"char","AppDataFilename","##OS_MAX_PATH_LEN##","","Filename where applicaton data is to be written"

_name_type_
"CFE_EVS_AppDataCmd_t","Structure"
_column_data_
"Data Type","Variable Name","Array Size","Bit Length","Description"
"uint8","CmdHeader","##CFE_SB_CMD_HDR_SIZE##","",""
"CFE_EVS_AppDataCmd_Payload_t","Payload","","",""

_name_type_
"CFE_EVS_ModeCmd_Payload_t","Structure"
_column_data_
"Data Type","Variable Name","Array Size","Bit Length","Description"
"uint8","Mode","","","Mode to use in the command"
"uint8","Spare","","","Pad to even byte"

_name_type_
"CFE_EVS_ModeCmd_t","Structure"
_column_data_
"Data Type","Variable Name","Array Size","Bit Length","Description"
"uint8","CmdHeader","##CFE_SB_CMD_HDR_SIZE##","",""
"CFE_EVS_ModeCmd_Payload_t","Payload","","",""

_name_type_
"CFE_EVS_BitMaskCmd_Payload_t","Structure"
_column_data_
"Data Type","Variable Name","Array Size","Bit Length","Description"
"uint8","BitMask","","","BitMask to use in the command"
"uint8","Spare","","","Pad to even byte"

_name_type_
"CFE_EVS_BitMaskCmd_t","Structure"
_column_data_
"Data Type","Variable Name","Array Size","Bit Length","Description"
"uint8","CmdHeader","##CFE_SB_CMD_HDR_SIZE##","",""
"CFE_EVS_BitMaskCmd_Payload_t","Payload","","",""

_name_type_
"CFE_EVS_AppNameCmd_Payload_t","Structure"
_column_data_
"Data Type","Variable Name","Array Size","Bit Length","Description"
"char","AppName","##OS_MAX_API_NAME##","","Application name to use in the command"

_name_type_
"CFE_EVS_AppNameCmd_t","Structure"
_column_data_
"Data Type","Variable Name","Array Size","Bit Length","Description"
"uint8","CmdHeader","##CFE_SB_CMD_HDR_SIZE##","",""
"CFE_EVS_AppNameCmd_Payload_t","Payload","","",""

_name_type_
"CFE_EVS_AppNameEventIDCmd_Payload_t","Structure"
_column_data_
"Data Type","Variable Name","Array Size","Bit Length","Description"
"char","AppName","##OS_MAX_API_NAME##","","Application name to use in the command"
